"cbsId","cbsName","cbsComment"
"0893","Bergen",""
"0748","Bergen op Zoom",""
"1724","Bergeijk",""
"0207","Bergh",""
"0492","Bergschenhoek",""
"0493","Berkel en Rodenrijs",""
"1721","Bernheze",""
"0568","Bernisse",""
"0753","Best",""
"0209","Beuningen",""
"0375","Beverwijk",""
"0063","het Bildt",""
"0310","De Bilt",""
"0585","Binnenmaas",""
"1728","Bladel",""
"0376","Blaricum",""
"0495","Bleiswijk",""
"0377","Bloemendaal",""
"0055","Boarnsterhim",""
"0497","Bodegraven",""
"0755","Boekel",""
"0009","Ten Boer",""
"0064","Bolsward",""
"0211","Borculo",""
"1681","Borger-Odoorn",""
"0897","Born",""
"0147","Borne",""
"0654","Borsele",""
"0499","Boskoop",""
"0756","Boxmeer",""
"0757","Boxtel",""
"0758","Breda",""
"0194","Brederwiede",""
"0311","Breukelen",""
"0501","Brielle",""
"0898","Broekhuizen",""
"0213","Brummen",""
"0899","Brunssum",""
"0312","Bunnik",""
"0313","Bunschoten",""
"0214","Buren",""
"0381","Bussum",""
"0502","Capelle aan den IJssel",""
"0383","Castricum",""
"0109","Coevorden",""
"1706","Cranendonck",""
"0611","Cromstrijen",""
"1684","Cuijk",""
"0216","Culemborg",""
"0148","Dalfsen",""
"0065","Dantumadeel",""
"0503","Delft",""
"0010","Delfzijl",""
"0149","Denekamp",""
"0762","Deurne",""
"0150","Deventer",""
"0218","Didam",""
"0384","Diemen",""
"0151","Diepenheim",""
"0219","Dinxperlo",""
"0504","Dirksland",""
"0220","Dodewaard",""
"0221","Doesburg",""
"0222","Doetinchem",""
"0766","Dongen",""
"0058","Dongeradeel",""
"0315","Doorn",""
"0505","Dordrecht",""
"0498","Drechterland",""
"0316","Driebergen-Rijsenburg",""
"1719","Drimmelen",""
"0303","Dronten",""
"0225","Druten",""
"0226","Duiven",""
"0902","Echt",""
"0227","Echteld",""
"0385","Edam-Volendam",""
"0228","Ede",""
"0317","Eemnes",""
"1651","Eemsmond",""
"0770","Eersel",""
"0357","Egmond",""
"0229","Eibergen",""
"0905","Eijsden",""
"0772","Eindhoven",""
"0230","Elburg",""
"0231","Elst",""
"0114","Emmen",""
"0388","Enkhuizen",""
"0153","Enschede",""
"0232","Epe",""
"0233","Ermelo",""
"0777","Etten-Leur",""
"1722","Ferwerderadiel",""
"0070","Franekeradeel",""
"0653","Gaasterlân-Sleat",""
"0779","Geertruidenberg",""
"0236","Geldermalsen",""
"0781","Geldrop",""
"0906","Geleen",""
"1652","Gemert-Bakel",""
"0237","Gendringen",""
"0238","Gendt",""
"0154","Genemuiden",""
"0907","Gennep",""
"0689","Giessenlanden",""
"0784","Gilze en Rijen",""
"0511","Goedereede",""
"0664","Goes",""
"0785","Goirle",""
"0156","Goor",""
"0512","Gorinchem",""
"0239","Gorssel",""
"0513","Gouda",""
"0693","Graafstroom",""
"0365","Graft-De Rijp",""
"0157","Gramsbergen",""
"0786","Grave",""
"0390","'s-Graveland",""
"0517","'s-Gravendeel",""
"0518","'s-Gravenhage",""
"0519","'s-Gravenzande",""
"0240","Groenlo",""
"0241","Groesbeek",""
"0014","Groningen",""
"0015","Grootegast",""
"0912","Grubbenvorst",""
"1729","Gulpen-Wittem",""
"0158","Haaksbergen",""
"0788","Haaren",""
"0392","Haarlem",""
"0393","Haarlemmerliede c.a.",""
"0394","Haarlemmermeer",""
"0914","Haelen",""
"1655","Halderberge",""
"0159","Den Ham",""
"0160","Hardenberg",""
"0243","Harderwijk",""
"0523","Hardinxveld-Giessendam",""
"0017","Haren",""
"0395","Harenkarspel",""
"0072","Harlingen",""
"0318","Harmelen",""
"0161","Hasselt",""
"0244","Hattem",""
"1937","Heel",""
"0396","Heemskerk",""
"0397","Heemstede",""
"0246","Heerde",""
"0074","Heerenveen",""
"0398","Heerhugowaard",""
"0526","Heerjansdam",""
"0917","Heerlen",""
"1658","Heeze-Leende",""
"0399","Heiloo",""
"0162","Heino",""
"0918","Helden",""
"0400","Den Helder",""
"0163","Hellendoorn",""
"0530","Hellevoetsluis",""
"0794","Helmond",""
"0531","Hendrik-Ido-Ambacht",""
"0164","Hengelo",""
"0248","Hengelo",""
"0796","'s-Hertogenbosch",""
"0251","Heteren",""
"0252","Heumen",""
"0797","Heusden",""
"0920","Heythuysen",""
"0534","Hillegom",""
"0798","Hilvarenbeek",""
"0402","Hilversum",""
"0253","Hoevelaken",""
"0165","Holten",""
"0675","Hontenisse",""
"0118","Hoogeveen",""
"0018","Hoogezand-Sappemeer",""
"0405","Hoorn",""
"0923","Horst",""
"0321","Houten",""
"0255","Huissen",""
"0406","Huizen",""
"0677","Hulst",""
"0256","Hummelo en Keppel",""
"0925","Hunsel",""
"0195","IJsselham",""
"0191","IJsselmuiden",""
"0353","IJsselstein",""
"0645","Jacobswoude",""
"0166","Kampen",""
"0678","Kapelle",""
"0537","Katwijk",""
"0928","Kerkrade",""
"0929","Kessel",""
"0258","Kesteren",""
"0079","Kollumerland c.a.",""
"0588","Korendijk",""
"0542","Krimpen aan den IJssel",""
"1659","Laarbeek",""
"1685","Landerd",""
"0882","Landgraaf",""
"0415","Landsmeer",""
"0416","Langedijk",""
"0417","Laren",""
"0022","Leek",""
"0545","Leerdam",""
"0326","Leersum",""
"0080","Leeuwarden",""
"0081","Leeuwarderadeel",""
"0546","Leiden",""
"0547","Leiderdorp",""
"0548","Leidschendam",""
"0995","Lelystad",""
"0082","Lemsterland",""
"0327","Leusden",""
"0260","Lichtenvoorde",""
"1673","Liemeer",""
"0552","De Lier",""
"0694","Liesveld",""
"0418","Limmen",""
"0733","Lingewaal",""
"0553","Lisse",""
"0808","Lith",""
"0140","Littenseradiel",""
"0262","Lochem",""
"0329","Loenen",""
"0809","Loon op Zand",""
"0330","Loosdrecht",""
"0331","Lopik",""
"0024","Loppersum",""
"0168","Losser",""
"0332","Maarn",""
"0333","Maarssen",""
"0334","Maartensdijk",""
"0933","Maasbracht",""
"0934","Maasbree",""
"1671","Maasdonk",""
"0263","Maasdriel",""
"0555","Maasland",""
"0556","Maassluis",""
"0935","Maastricht",""
"0936","Margraten",""
"0169","Markelo",""
"1663","De Marne",""
"0025","Marum",""
"0420","Medemblik",""
"0993","Meerlo-Wanssum",""
"0938","Meerssen",""
"0941","Meijel",""
"0083","Menaldumadeel",""
"1987","Menterwolde",""
"0119","Meppel",""
"0687","Middelburg",""
"0559","Middelharnis",""
"1697","Middenveld",""
"0814","Mierlo",""
"0815","Mill en Sint Hubert",""
"0265","Millingen aan de Rijn",""
"1709","Moerdijk",""
"0562","Monster",""
"0335","Montfoort",""
"0944","Mook en Middelaar",""
"0563","Moordrecht",""
"0424","Muiden",""
"0565","Naaldwijk",""
"0425","Naarden",""
"0426","Nederhorst den Berg",""
"0643","Nederlek",""
"0946","Nederweert",""
"0266","Neede",""
"0304","Neerijnen",""
"0412","Niedorp",""
"0571","Nieuw-Lekkerland",""
"0356","Nieuwegein",""
"0567","Nieuwerkerk aan den IJssel",""
"0569","Nieuwkoop",""
"0170","Nieuwleusen",""
"0104","Nijefurd",""
"0267","Nijkerk",""
"0268","Nijmegen",""
"1695","Noord-Beveland",""
"1699","Noordenveld",""
"0529","Noorder-Koggenland",""
"0171","Noordoostpolder",""
"0575","Noordwijk",""
"0576","Noordwijkerhout",""
"0577","Nootdorp",""
"0820","Nuenen c.a.",""
"0302","Nunspeet",""
"0951","Nuth",""
"0429","Obdam",""
"0579","Oegstgeest",""
"0823","Oirschot",""
"0824","Oisterwijk",""
"0269","Oldebroek",""
"0173","Oldenzaal",""
"0174","Olst",""
"0175","Ommen",""
"0881","Onderbanken",""
"0692","Oostburg",""
"0826","Oosterhout",""
"0580","Oostflakkee",""
"0085","Ooststellingwerf",""
"0431","Oostzaan",""
"0176","Ootmarsum",""
"0432","Opmeer",""
"0086","Opsterland",""
"0828","Oss",""
"0584","Oud-Beijerland",""
"0437","Ouder-Amstel",""
"0644","Ouderkerk",""
"0589","Oudewater",""
"0590","Papendrecht",""
"0765","Pekela",""
"0594","Pijnacker",""
"0439","Purmerend",""
"0273","Putten",""
"0177","Raalte",""
"0835","Ravenstein",""
"0595","Reeuwijk",""
"1661","Reiderland",""
"0703","Reimerswaal",""
"0274","Renkum",""
"0339","Renswoude",""
"1667","Reusel-De Mierden",""
"0275","Rheden",""
"0340","Rhenen",""
"0597","Ridderkerk",""
"0602","Rijnsburg",""
"0196","Rijnwaarden",""
"1672","Rijnwoude",""
"0178","Rijssen",""
"0603","Rijswijk",""
"1669","Roerdalen",""
"0957","Roermond",""
"1670","Roggel en Neer",""
"0736","De Ronde Venen",""
"1674","Roosendaal",""
"0599","Rotterdam",""
"0600","Rozenburg",""
"0277","Rozendaal",""
"0840","Rucphen",""
"0278","Ruurlo",""
"0704","Sas van Gent",""
"0604","Sassenheim",""
"0441","Schagen",""
"0039","Scheemda",""
"0458","Schermer",""
"0279","Scherpenzeel",""
"0606","Schiedam",""
"0088","Schiermonnikoog",""
"0844","Schijndel",""
"0962","Schinnen",""
"0607","Schipluiden",""
"0608","Schoonhoven",""
"0444","Schoorl",""
"1676","Schouwen-Duiveland",""
"0964","Sevenum",""
"0965","Simpelveld",""
"1702","Sint Anthonis",""
"0845","Sint-Michielsgestel",""
"0846","Sint-Oedenrode",""
"0968","Sittard",""
"0051","Skarsterlân",""
"0610","Sliedrecht",""
"0040","Slochteren",""
"1698","Sluis-Aardenburg",""
"0090","Smallingerland",""
"0091","Sneek",""
"0342","Soest",""
"0847","Someren",""
"0848","Son en Breugel",""
"0612","Spijkenisse",""
"0179","Stad Delden",""
"0037","Stadskanaal",""
"0180","Staphorst",""
"0532","Stede Broec",""
"0851","Steenbergen",""
"0280","Steenderen",""
"0181","Steenwijk",""
"0971","Stein",""
"0617","Strijen",""
"0974","Susteren",""
"0975","Swalmen",""
"0976","Tegelen",""
"0715","Terneuzen",""
"0093","Terschelling",""
"0448","Texel",""
"0716","Tholen",""
"0977","Thorn",""
"0281","Tiel",""
"0855","Tilburg",""
"0183","Tubbergen",""
"0737","Tytsjerksteradiel",""
"0282","Ubbergen",""
"0856","Uden",""
"0450","Uitgeest",""
"0451","Uithoorn",""
"0184","Urk",""
"0344","Utrecht",""
"0981","Vaals",""
"0283","Valburg",""
"0619","Valkenburg",""
"0994","Valkenburg aan de Geul",""
"0858","Valkenswaard",""
"0047","Veendam",""
"0345","Veenendaal",""
"0717","Veere",""
"0860","Veghel",""
"0861","Veldhoven",""
"0453","Velsen",""
"0454","Venhuizen",""
"0983","Venlo",""
"0984","Venray",""
"0620","Vianen",""
"0622","Vlaardingen",""
"0048","Vlagtwedde",""
"0347","Vleuten-De Meern",""
"0096","Vlieland",""
"0718","Vlissingen",""
"0623","Vlist",""
"0986","Voerendaal",""
"0624","Voorburg",""
"0625","Voorhout",""
"0626","Voorschoten",""
"0285","Voorst",""
"0286","Vorden",""
"0186","Vriezenveen",""
"0865","Vught",""
"0866","Waalre",""
"0867","Waalwijk",""
"0627","Waddinxveen",""
"0289","Wageningen",""
"0628","Warmond",""
"0291","Warnsveld",""
"0629","Wassenaar",""
"0630","Wateringen",""
"0852","Waterland",""
"0188","Weerselo",""
"0988","Weert",""
"0457","Weesp",""
"0292","Wehl",""
"0870","Werkendam",""
"0459","Wervershoof",""
"0668","West Maas en Waal",""
"0558","Wester-Koggenland",""
"1701","Westerveld",""
"0293","Westervoort",""
"0098","Weststellingwerf",""
"0614","Westvoorne",""
"0189","Wierden",""
"0462","Wieringen",""
"0463","Wieringermeer",""
"0296","Wijchen",""
"0190","Wijhe",""
"0352","Wijk bij Duurstede",""
"0052","Winschoten",""
"0053","Winsum",""
"0294","Winterswijk",""
"0295","Wisch",""
"0873","Woensdrecht",""
"0632","Woerden",""
"0466","Wognum",""
"1690","De Wolden",""
"0880","Wormerland",""
"0351","Woudenberg",""
"0874","Woudrichem",""
"0710","Wûnseradiel",""
"0683","Wymbritseradiel",""
"0479","Zaanstad",""
"0297","Zaltbommel",""
"0473","Zandvoort",""
"0707","Zederik",""
"0478","Zeevang",""
"0050","Zeewolde",""
"0355","Zeist",""
"0298","Zelhem",""
"0299","Zevenaar",""
"1666","Zevenhuizen-Moerkapelle",""
"0476","Zijpe",""
"0637","Zoetermeer",""
"0638","Zoeterwoude",""
"0056","Zuidhorn",""
"0136","Zuidlaren",""
"0879","Zundert",""
"0301","Zutphen",""
"0192","Zwartsluis",""
"0642","Zwijndrecht",""
"0193","Zwolle",""
"GM0363","Amsterdam",""
"GM0599","Rotterdam",""
"GM0518","s-Gravenhage",""
"GM0344","Utrecht",""
"GM0772","Eindhoven",""
"GM0014","Groningen",""
"GM0855","Tilburg",""
"GM0200","Apeldoorn",""
"GM0513","Enschede",""
"GM0392","Haarlem",""
"GM0268","Nijmegen",""
"GM0202","Arnhem",""
"GM0479","Zaanstad",""
"GM0758","Breda",""
"GM0796","s-Hertogenbosch",""
"GM0935","Maastricht",""
"GM0546","Leiden",""
"GM0505","Dordrecht",""
"GM0307","Amersfoort",""
"GM0034","Almere",""
"GM0637","Zoetermeer",""
"GM0394","Haarlemmermeer",""
"GM0193","Zwolle",""
"GM0114","Emmen",""
"GM0228","Ede",""
"NL","Nederland",""
"PV20","Groningen",""
"PV21","Friesland",""
"PV22","Drenthe",""
"PV23","Overijssel",""
"PV24","Flevoland",""
"PV25","Gelderland",""
"PV26","Utrecht",""
"PV27","Noord-Holland",""
"PV28","Zuid-Holland",""
"PV29","Zeeland",""
"PV30","Noord-Brabant",""
"PV31","Limburg",""
"NL01","Nederland",""
"WS01","Waterschap Groot Salland (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS02","Waterschap Rijn en IJssel (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS03","Waterschap Veluwe (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2013 overgegaan naar Waterschap Vallei en Veluwe (WS)."
"WS04","Waterschap Vallei & Eem (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2013 overgegaan naar Waterschap Vallei en Veluwe (WS).. <br>"
"WS05","Hhs Amstel, Gooi en Vecht (WS)","Hoogheemraadschap Amstel, Gooi en Vecht. <br>. <br>WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS06","Waterschap Regge & Dinkel (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2014 overgegaan naar Waterschap Vechtstromen (WS).. <br>"
"WS07","Hoogheemraadschap van Delfland (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS08","Waterschap Zeeuws-Vlaanderen (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2011 overgegaan naar Waterschap Scheldestromen (WS)."
"WS09","Waterschap Zeeuwse Eilanden (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2011 overgegaan naar Waterschap Scheldestromen (WS)."
"WS10","Waterschap De Dommel (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS11","Waterschap Roer en Overmaas (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS12","Hoogheemraadschap van Rijnland (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS13","Waterschap Rivierenland (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS14","Hhs De Stichtse Rijnlanden (WS)","Hoogheemraadschap De Stichtse Rijnlanden. <br>. <br>WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS15","Waterschap Peel en Maasvallei (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS16","Waterschap Hunze en Aa's (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS17","Waterschap Noorderzijlvest (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS18","Waterschap Reest en Wieden (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS19","Waterschap Velt en Vecht (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Per 1-1-2014 overgegaan naar Waterschap Vechtstromen (WS).. <br>"
"WS20","Waterschap Zuiderzeeland (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS21","Hhs Hollands Noorderkwartier (WS)","Hoogheemraadschap Hollands Noorderkwartier. <br>. <br>WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS22","Waterschap Brabantse Delta (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS23","Wetterskip Fryslân (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS24","Waterschap Aa en Maas (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS25","Waterschap Hollandse Delta (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS26","Hhs van Schieland en Krimpenerwaard (WS)","Hoogheemraadschap van Schieland en Krimpenerwaard. <br>. <br>WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen."
"WS27","Waterschap Scheldestromen (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Ontstaan per 1-1-2011; samengevoegd vanuit het Waterschap Zeeuws-Vlaanderen (WS) en het Waterschap Zeeuwse Eilanden (WS)."
"WS28","Waterschap Vallei en Veluwe (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Ontstaan per 1-1-2013; samengevoegd vanuit het Waterschap Vallei en Eem (WS) en het Waterschap Veluwe (WS)."
"WS29","Waterschap Vechtstromen (WS)","WS = Waterschap. <br>. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2014 en telt vanaf die datum 24 waterschappen.. <br>. <br>Ontstaan per 1-1-2014; samengevoegd vanuit het Waterschap Regge en Dinkel (WS) en het Waterschap Velt en Vecht (WS)."
"WS89","Waterschapsbedrijf Limburg","Het Waterschapsbedrijf Limburg is een samenwerkingsverband (gemeenschappelijke regeling) van de Limburgse waterschappen Peel en Maasvallei en Roer en Overmaas."
"WS01","Waterschap Groot Salland (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2016 opgegaan in Waterschap Drents Overijsselse Delta."
"WS02","Waterschap Rijn en IJssel (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS03","Waterschap Veluwe (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2013 opgegaan in Waterschap Vallei en Veluwe."
