"word","count"
"TotaalPassiva_45","1"
"TotaalFinancielePassiva_46","1"
"TotaalDepositoS_47","1"
"GiraleDepositoS_48","1"
"OverigeDepositoS_49","1"
"TotaalSchuldbewijzen_50","1"
"KortlopendeSchuldbewijzen_51","1"
"LanglopendeSchuldbewijzen_52","1"
"TotaalLeningen_53","1"
"KortlopendeLeningen_54","1"
"LanglopendeLeningen_55","1"
"HandelskredietenTransitorischePosten_56","1"
"TotaalVermogenssaldo_57","1"
"VermogenssaldoVorigJaar_58","1"
"TotaalMutatieInVermogenssaldo_59","1"
"Exploitatiesaldo_60","1"
"Overig_61","1"
"Subsidies_12","1"
"NietEerderGenoemdeBedrijfsopbrengsten_13","1"
"TotaalBedrijfskosten_14","1"
"PensioenlastenEnSocialeLasten_17","1"
"BijzondereWaardeverminderingen_19","1"
"TotaalOverigeBedrijfskosten_20","1"
"TotaalOverigePersoneelskosten_21","1"
"NietEerderGenoemdePersoneelskosten_23","1"
"TotaalNietEerderGenoemdeBedrKosten_24","1"
"VoedingEnHotelmatigeKosten_25","1"
"AlgemeneKosten_26","1"
"ClientEnBewonersgebondenKosten_27","1"
"OnderhoudsEnEnergiekosten_28","1"
"HuurOperationeleLeasingKapGoederen_29","1"
"AndereBedrijfskosten_30","1"
"FinancieleBaten_32","1"
"FinancieleLasten_33","1"
"FinancieelResultaat_34","1"
"TotaalActiva_39","1"
"MaterieleVasteActiva_41","1"
"TotaalFinancieleVasteActiva_42","1"
"OverigeLanglopendeVorderingen_44","1"
"TotaalVoorraden_45","1"
"OnderhandenWerkDBCS_47","1"
"TotaalKortlopendeVorderingen_48","1"
"VorderingenOpDebiteuren_49","1"
"VorderingenUHVBekostiging_50","1"
"OverigeKortlopendeVorderingen_51","1"
"Effecten_52","1"
"LiquideMiddelen_53","1"
"TotaalPassiva_54","1"
"TotaalEigenVermogen_55","1"
"Kapitaal_56","1"
"CollectiefGefinGebVermogen_57","1"
"NietCollectiefGefinVrijVermogen_58","1"
"Voorzieningen_59","1"
"LanglopendeSchulden_60","1"
"TotaalKortlopendeSchulden_61","1"
"SchuldenAanKredietinstellingen_62","1"
"Crediteuren_63","1"
"AflossingsverplichtingLanglopLening_64","1"
"SchuldenUHVBekostiging_65","1"
"OverigeKortlopendeSchulden_66","1"
"BoekwaardePer1Januari_67","1"
"Investeringen_68","1"
"Herwaarderingen_69","1"
"Desinvesteringen_70","1"
"BijzondereWaardeverminderingen_72","1"
"TerugnameAfgeschrevenActiva_73","1"
"BoekwaardePer31December_74","1"
"WettelijkBudgetVerslagjaar_75","1"
"OpbrengstenTerDekkingWettelijkBudget_76","1"
"FinancieringsverschilBudgetOpbrengsten_77","1"
"BanenWerknemers_78","1"
"ArbeidsjarenWerknemers_79","1"
"BrutoToegevoegdeWaardeVolumemutaties_2","1"
"BbpVolumemutaties_3","1"
"BrutoToegevoegdeWaardeVolumemutaties_4","1"
"ToegevoegdeWaardeBrutoBasisprijzen_5","1"
"ArbeidsjarenTotaal_7","1"
"ArbeidsjarenWerknemers_8","1"
"ArbeidsjarenZelfstandigen_9","1"
"WerkzamePersonenTotaal_10","1"
"GewerkteUrenTotaal_13","1"
"GewerkteUrenWerknemers_14","1"
"GewerkteUrenZelfstandigen_15","1"
"Parttimefactor_37","1"
"KleinerDan0_38","1"
"k_0Tot10_39","1"
"k_10Tot20_40","1"
"k_20Tot35_41","1"
"k_35OfMeer_42","1"
"KleinerDan0_43","1"
"k_0Tot10_44","1"
"k_10Tot15_45","1"
"k_15Tot20_46","1"
"k_20Tot30_47","1"
"k_30OfMeer_48","1"
"KleinerDan30_49","1"
"k_30Tot70_50","1"
"k_70Tot130_51","1"
"k_130OfMeer_52","1"
"KleinerDan30_53","1"
"k_30Tot70_54","1"
"k_70Tot130_55","1"
"k_130OfMeer_56","1"
"KleinerDan0_57","1"
"k_0Tot2_58","1"
"k_2Tot4_59","1"
"k_4OfMeer_60","1"
"MinderDan4MlnEuro_61","1"
"k_4Tot10MlnEuro_62","1"
"k_10Tot25MlnEuro_63","1"
"k_25Tot75MlnEuro_64","1"
"k_75Tot125MlnEuro_65","1"
"k_125MlnEuroOfMeer_66","1"
"ToegangTotInternetInHetHuishouden_1","1"
"Inbel_2","1"
"Breedband_3","1"
"MobieleOfDongel_4","1"
"k_3MndGeleden_5","1"
"k_312MndGeleden_6","1"
"k_1JaarGeleden_7","1"
"NooitInternetGebruikt_8","1"
"BijnaDagelijks_9","1"
"NietDagelijksMaarMinstens1xPerWeek_10","1"
"NietWekelijksMaarMinstens1xPerMnd_11","1"
"Minstens1xPerMaand_12","1"
"Thuis_13","1"
"BijIemandAndersThuis_14","1"
"OpHetWerk_15","1"
"BijEenOnderwijsinstelling_16","1"
"ErgensAnders_17","1"
"VersturenOntvangenEMails_18","1"
"BerichtenPlaatsenOpChatsites_19","1"
"Weblogs_20","1"
"TekstberichtenUitwisselen_21","1"
"ProfessioneelNetwerk_22","1"
"AnderSociaalNetwerkFacebookTwitter_23","1"
"TelefonerenViaInternet_24","1"
"RadioTv_25","1"
"Kranten_26","1"
"Internetbankieren_27","1"
"SpelletjesFilmsOfMuziekDownloaden_28","1"
"FotoMuziekTekstOfSoftwareUploaden_29","1"
"SoftwareDownloadenAndersDanSpellen_30","1"
"OnlineAankopen_31","1"
"AandeelVanDeOnderzoekspopulatie_3","2"
"TechnologischeInnovatoren_4","2"
"AandeelVanDeOnderzoekspopulatie_5","2"
"NietTechnologischeInnovatoren_6","2"
"AandeelVanDeOnderzoekspopulatie_7","2"
"TechnologischeInnovatoren_8","2"
"AandeelVanDeOnderzoekspopulatie_9","2"
"AandeelBedrijvenMetProductinnovaties_11","2"
"Goederen_12","2"
"DoorHetEigenBedrijf_13","2"
"InEenSamenwerkingsverband_14","2"
"DoorAanpassing_15","2"
"UitsluitendDoorDerden_16","2"
"DoorAanpassing_20","2"
"UitsluitendDoorDerden_21","2"
"OmzetProductenNieuwVoorDeMarkt_22","2"
"OmzetProductenNieuwVoorHetBedrijf_23","2"
"OmzetOngewijzigdeProducten_24","2"
"NieuwVoorDeMarkt_25","2"
"AlleenNieuwVoorHetBedrijf_26","2"
"BedrijvenMetProcesinnovaties_27","2"
"AandeelBedrijvenMetProcesinnovaties_28","2"
"DoorHetEigenBedrijf_29","2"
"InEenSamenwerkingsverband_30","2"
"DoorAanpassing_31","2"
"UitsluitendDoorDerden_32","2"
"ProductieVanGoederenEnDiensten_33","2"
"Logistiek_34","2"
"OndersteunendeActiviteiten_35","2"
"Ja_36","2"
"Onbekend_38","3"
"AfgebrokenInnovaties_39","2"
"OnafgerondeInnovaties_40","2"
"TechnologischeInnovatoren_41","2"
"SamenwerkendeTechnologischeInnovatoren_42","2"
"AandeelSamenwerkendeTechInnovatoren_43","2"
"TotaalBinnenEigenConcern_44","2"
"InNederland_45","2"
"InHetBuitenlandTotaal_46","2"
"InEenEuropeesLand_47","2"
"InDeVerenigdeStaten_48","2"
"InChinaOfInIndia_49","2"
"InOverigeLanden_50","2"
"TotaalLeveranciers_51","2"
"InEenEuropeesLand_54","2"
"InDeVerenigdeStaten_55","2"
"InChinaOfInIndia_56","2"
"InOverigeLanden_57","2"
"TotaalAfnemers_58","2"
"InNederland_59","2"
"InHetBuitenlandTotaal_60","2"
"InEenEuropeesLand_61","2"
"InDeVerenigdeStaten_62","2"
"InChinaOfInIndia_63","2"
"InOverigeLanden_64","2"
"TotaalConcurrenten_65","2"
"InNederland_66","2"
"InHetBuitenlandTotaal_67","2"
"InEenEuropeesLand_68","2"
"InDeVerenigdeStaten_69","2"
"InChinaOfInIndia_70","2"
"InOverigeLanden_71","2"
"TotaalConsultants_72","2"
"InNederland_73","2"
"InHetBuitenlandTotaal_74","2"
"InEenEuropeesLand_75","2"
"InDeVerenigdeStaten_76","2"
"InChinaOfInIndia_77","2"
"InOverigeLanden_78","2"
"TotaalUniversiteiten_79","2"
"InNederland_80","2"
"InHetBuitenlandTotaal_81","2"
"InEenEuropeesLand_82","2"
"InDeVerenigdeStaten_83","2"
"InChinaOfInIndia_84","2"
"InOverigeLanden_85","2"
"TotaalOverheid_86","2"
"InNederland_87","2"
"InHetBuitenlandTotaal_88","2"
"InEenEuropeesLand_89","2"
"InDeVerenigdeStaten_90","2"
"InChinaOfInIndia_91","2"
"InOverigeLanden_92","2"
"AnderBedrijfBinnenEigenConcern_93","2"
"Leverancier_94","2"
"Afnemer_95","2"
"Concurrent_96","2"
"Consultant_97","2"
"Universiteit_98","2"
"Overheidsinstelling_99","2"
"TotaalTechnologischeInnovatieUitgaven_100","2"
"RDVindtVrijwelPermanentPlaats_102","2"
"RDVindtMeerIncidenteelPlaats_103","2"
"UitbesteedRDOnderzoek_104","2"
"AankoopVanAndereExterneKennis_106","2"
"OpleidingEnTraining_107","2"
"MarktintroductieVanInnovaties_108","2"
"OntwerpEnDesign_109","2"
"AndereVoorbereidingen_110","2"
"InnovatorenMetOverheidssteun_111","2"
"AandeelInnovatorenMetOverheidssteun_112","2"
"LokaleOfRegionaleOverheden_113","2"
"NationaleOverheid_114","2"
"EuropeseUnie_115","2"
"ZevendeKaderprogrammaEU_116","2"
"BijAlleBedrijven_117","2"
"BijTechnologischeInnovatoren_118","2"
"BijAlleBedrijven_119","2"
"BijTechnologischeInnovatoren_120","2"
"BijAlleBedrijven_121","2"
"BijTechnologischeInnovatoren_122","2"
"BijAlleBedrijven_123","2"
"BijTechnologischeInnovatoren_124","2"
"BijAlleBedrijven_125","2"
"BijTechnologischeInnovatoren_126","2"
"BijAlleBedrijven_127","2"
"BijDeTechnologischeInnovatoren_128","2"
"BijAlleBedrijven_129","2"
"BijDeTechnologischeInnovatoren_130","2"
"BijAlleBedrijven_131","2"
"BijDeTechnologischeInnovatoren_132","2"
"BijAlleBedrijven_133","2"
"BijDeTechnologischeInnovatoren_134","2"
"BijAlleBedrijven_135","2"
"BijDeTechnologischeInnovatoren_136","2"
"BijInnovatoren_137","2"
"BijNietInnovatoren_138","2"
"Bevolking12JaarOfOuder_1","1"
"GeregistreerdInDonorregister_2","1"
"ToestemmingZonderDonatiebeperkingen_3","1"
"ToestemmingMetDonatiebeperkingen_4","1"
"GeenToestemming_5","1"
"NabestaandenBeslissen_6","1"
"AangewezenPersoonBeslist_7","1"
"NietGeregistreerdInDonorregister_8","1"
"AandeelWerknemersDatHeeftVerzuimd_1","2"
"GemiddeldeVerzuimfrequentie_2","2"
"GemiddeldeVerzuimduur_3","2"
"k_1Tot5Werkdagen_4","2"
"k_5Tot20Werkdagen_5","2"
"k_20Tot210Werkdagen_6","2"
"k_210WerkdagenOfMeer_7","2"
"JaHoofdzakelijkGevolgVanMijnWerk_8","2"
"JaVoorEenDeelGevolgVanMijnWerk_9","2"
"NeeGeenGevolgVanMijnWerk_10","2"
"WeetNiet_11","2"
"EenmaligeEnStandaardGaranties_1","1"
"TotaalEenmaligeGaranties_2","1"
"NietFinancieleOverheidsondernemingen_3","1"
"FinancieleOverheidsondernemingen_4","1"
"ParticuliereFinancieleInstellingen_5","1"
"StandaardGaranties_7","1"
"KapitaalgoederenBuitenBalansPPS_8","1"
"NietRenderendeLeningen_9","1"
"EenmaligeEnStandaardGaranties_10","1"
"TotaalEenmaligeGaranties_11","1"
"NietFinancieleOverheidsondernemingen_12","1"
"FinancieleOverheidsondernemingen_13","1"
"ParticuliereFinancieleInstellingen_14","1"
"OverigeInstellingen_15","1"
"StandaardGaranties_16","1"
"KapitaalgoederenBuitenBalansPPS_17","1"
"NietRenderendeLeningen_18","1"
"TotaalAandelenEnOverigeDeelnemingen_4","1"
"OverigeAandelenEnOverigeDeelnemingen_6","1"
"Schuldbewijzen_7","1"
"TotaalAandelenEnOverigeDeelnemingen_14","1"
"OverigeAandelenEnOverigeDeelnemingen_16","1"
"Schuldbewijzen_17","1"
"LanglopendeLeningen_19","1"
"AandelenEnOverigeDeelnemingen_3","1"
"Schuldbewijzen_4","2"
"TotaalIndirectVastgoed_7","1"
"IndirectVastgoedWaarvanBuitenland_8","1"
"TotaalVastgoedbeleggingen_9","1"
"TotaalDirectVastgoed_10","1"
"Woningen_11","1"
"KantorenEnWinkels_12","1"
"OverigBinnenland_13","1"
"Buitenland_14","1"
"TotaalIndirectVastgoed_15","1"
"IndirectVastgoedWaarvanBuitenland_16","1"
"TotaalVastgoedbeleggingen_17","1"
"TotaalDirectVastgoed_18","1"
"KantorenEnWinkels_20","1"
"OverigBinnenland_21","1"
"Buitenland_22","1"
"TotaalIndirectVastgoed_23","1"
"IndirectVastgoedWaarvanBuitenland_24","1"
"TotaalVastgoedbeleggingen_25","1"
"TotaalDirectVastgoed_26","1"
"KantorenEnWinkels_28","1"
"OverigBinnenland_29","1"
"TotaalIndirectVastgoed_31","1"
"IndirectVastgoedWaarvanBuitenland_32","1"
"BegrootEMUSaldo2014_1","1"
"BegrootEMUSaldo2016_5","1"
"OnderwijsniveauPersonen_1","1"
"OnderwijsniveauPersonenBasisonderwijs_2","1"
"OnderwijsniveauPersonenVmboMbo1_3","1"
"OnderwijsniveauPersonenHavoVwoMbo_4","1"
"OnderwijsniveauPersonenHboWo_5","1"
"OnderwijsniveauPersonenWoMaster_6","1"
"OnderwijsniveauPersonenOnbekend_7","1"
"TotaalSocialeLastenEnPensioenpremies_12","1"
"OverigePersoneleKosten_13","1"
"KostenApparatuurEnInventaris_17","1"
"KostenVervoermiddelen_18","1"
"KostenVanOverigeDiensten_21","1"
"NietEerderGenoemdeBedrijfskosten_22","1"
"SaldoFinancieleBatenEnLasten_25","1"
"ArbeidspositieDrieMaandenEerder","1"
"Seizoengecorrigeerd_1","1"
"NietSeizoengecorrigeerd_2","1"
"NietSeizoengecorrigeerd_4","1"
"NederlandseZeehavens","1"
"SoortLading","2"
"OvergeslagenBrutogewicht_1","1"
"ZiekteUrenVerleturenEnKortVerzuim_23","1"
"ZwangerschapsEnBevallingsverlof_24","1"
"GewerkteUrenExclOverwerkuren_25","1"
"BetaaldeEnOnbetaaldeOverwerkuren_26","1"
"GewerkteUren_27","1"
"Motorfiets_9","1"
"TotaalMotorvoertuigen_10","1"
"Personenauto_11","1"
"TotaalBedrijfsmotorvoertuigen_12","1"
"Bestelauto_13","1"
"VrachtautoExclTrekkerVoorOplegger_14","1"
"TrekkerVoorOplegger_15","1"
"SpeciaalVoertuig_16","1"
"Bus_17","1"
"Motorfiets_18","1"
"RegioKenmerken","1"
"VerkeersintensiteitenRijkswegenPerUur_1","1"
"AandeelInTotaleInvesteringen_2","1"
"TotaalWater_3","1"
"Waterbesparing_4","1"
"WaterOverig_5","1"
"TotaalLuchtEnEnergie_6","1"
"HernieuwbareEnergie_8","1"
"Lucht_9","1"
"Bodem_10","1"
"Afval_11","1"
"Geluid_12","1"
"Landschap_13","1"
"KostenEigenMilieuactiviteiten_14","1"
"BetaaldeOverdrachten_15","1"
"OntvangenOverdrachten_16","1"
"NettoMilieulasten_17","1"
"WerkzamePersonen","1"
"TotaalWater_2","1"
"Waterbesparing_3","1"
"WaterOverig_4","1"
"TotaalLuchtEnEnergie_5","1"
"Energiebesparing_6","1"
"HernieuwbareEnergie_7","1"
"Lucht_8","1"
"Bodem_9","1"
"Afval_10","1"
"Geluid_11","1"
"Landschap_12","1"
"TotaalKapitaallasten_14","1"
"OverigeKosten_17","1"
"TotaalKosten_18","1"
"TotaalKapitaallasten_19","1"
"AfvoerWaterzuiveringsslib_22","1"
"TotaalKosten_23","1"
"TotaalKapitaallasten_24","1"
"TotaalKosten_27","1"
"TotaalKapitaallasten_28","1"
"Afschrijvingen_29","1"
"Rente_30","1"
"AfvoerWaterzuiveringsslib_31","1"
"AfvoerAfvalLuchtzuiveringsinstallaties_36","1"
"TotaalKapitaallasten_42","1"
"Afschrijvingen_43","1"
"TotaalKosten_45","1"
"TotaalKapitaallasten_46","1"
"Afschrijvingen_47","1"
"Rente_48","1"
"AfvoerAfvalLuchtzuiveringsinstallaties_49","1"
"TotaalKosten_50","1"
"TotaalKapitaallasten_51","1"
"Afschrijvingen_52","1"
"Rente_53","1"
"Bodemsanering_54","1"
"TotaalKosten_55","1"
"TotaalKapitaallasten_56","1"
"Afschrijvingen_57","1"
"Rente_58","1"
"TotaalKosten_59","1"
"TotaalKapitaallasten_60","1"
"Afschrijvingen_61","1"
"Rente_62","1"
"TotaalKapitaallasten_64","1"
"Rente_66","1"
"TotaalKosten_67","1"
"EigenMilieuonderzoek_68","1"
"Personeelskosten_69","1"
"ArbeidEigenPersoneel_70","1"
"TotaalBetaaldeOverdrachten_71","1"
"TotaalMilieuheffingenEnLeges_72","1"
"WVOHeffing_73","1"
"Rioolrecht_74","1"
"HeffingGrondwateronttrekking_75","1"
"LegesMilieuvergunningen_76","1"
"TotaalAfvoerVanAfvalstoffen_77","1"
"GevaarlijkAfval_78","1"
"OverigVastAfval_79","1"
"TotaalUitbestedeMilieuactiviteiten_80","1"
"WaterzuiveringDoorParticulieren_81","1"
"SchadebetalingenEnMilieuboeten_82","1"
"MilieuonderzoekDoorDerden_83","1"
"MilieucoordinatieDoorDerden_84","1"
"TotaalOntvangenOverdrachten_85","1"
"TotaalMilieucompartimenten_86","1"
"Waterbesparing_88","1"
"WaterOverig_89","1"
"Energiebesparing_91","1"
"HernieuwbareEnergie_92","1"
"Lucht_93","1"
"Bodem_94","1"
"Afval_95","1"
"Geluid_96","1"
"Landschap_97","1"
"Algemeen_98","1"
"ScoreTevredenheid_5","1"
"SpreektEenTaal_1","1"
"SpreektMeerDanEenTaal_2","1"
"Papiaments_3","1"
"Engels_4","1"
"Nederlands_5","1"
"Spaans_6","1"
"Papiaments_8","1"
"Engels_9","1"
"Nederlands_10","1"
"Spaans_11","1"
"GeenGodsdienst_1","1"
"Pinkstergemeente_3","1"
"Protestant_4","1"
"Adventist_5","1"
"Methodist_6","1"
"Evangelisch_7","1"
"Anglicaans_8","1"
"Islam_9","1"
"Jehova_10","1"
"Hindoeisme_11","1"
"EenKeerPerWeekOfVaker_13","1"
"TweeTotDrieKeerPerMaand_14","1"
"EenKeerPerMaand_15","1"
"MinderDanEenKeerPerMaand_16","1"
"ZeldenOfNooit_17","1"
"GeenVakantie_1","1"
"EenVakantie_2","1"
"TweeOfDrieVakanties_3","1"
"MeerDanDrieVakanties_4","1"
"LidVanEenSportvereniging_5","1"
"LidVanEenSportschool_6","1"
"VrijstaandHuisAanEenAnderHuisVast_1","1"
"AppartementFlatOfBovenwoning_2","1"
"KamersOfAndersCamperVrachtcontainer_3","1"
"Elektriciteitsnet_4","1"
"Generator_5","1"
"WindOfZonneEnergie_6","1"
"Gas_7","1"
"Koelkast_9","1"
"LosseDiepvries_10","1"
"Wasmachine_11","1"
"Vaatwasser_12","1"
"Televisie_13","1"
"VasteTelefoon_14","1"
"MobieleTelefoon_15","1"
"PC_16","1"
"Laptop_17","1"
"Tablet_18","1"
"Spelcomputer_19","1"
"HuishoudensMet1Personenauto_21","1"
"HuishoudensMetMeerDan1Personenauto_22","1"
"Fiets_23","1"
"Motor_24","1"
"BromfietsEnOfScooter_25","1"
"Energieverbruik_1","1"
"ZwareMetalen_4","1"
"VermestendeStoffen_5","1"
"BroeikasgassenKlimaatverandering_6","1"
"VerzurendeStoffenVerzuring_7","1"
"OutputBasisprijzen_16","1"
"OutputBasisprijzen_18","1"
"BrutoToegevoegdeWaardeBasisprijzen_19","1"
"BrutoInvesteringenInVasteActiva_20","1"
"TeeltsectorenEnGewassen","2"
"VerzorgingsEnVerpleeghuis_7","1"
"OverigeZorginstelling_8","1"
"OverigSoortInstelling_9","1"
"TotaalOverheidsdeelnemingen_1","1"
"Overheidsondernemingen_2","1"
"ParticuliereOndernemingen_3","1"
"TotaalOverheidsdeelnemingen_4","1"
"Overheidsondernemingen_5","1"
"ParticuliereOndernemingen_6","1"
"TotaalSchulden_1","1"
"FinancieleInstellingen_2","1"
"TotaalOverigeInstellingen_3","1"
"Verliesgevend_4","1"
"Winstgevend_5","1"
"TotaalSchulden_6","1"
"FinancieleInstellingen_7","1"
"TotaalOverigeInstellingen_8","1"
"Verliesgevend_9","1"
"Winstgevend_10","1"
"IndexcijfersInternetomzet_1","1"
"ICTPersoneel_6","3"
"ICTPersoneelDatSoftwareOntwikkelt_7","3"
"ICTPersAangenomenWillenAannemen_8","3"
"ICTVacaturesLastigTeVervullen_9","3"
"ICTCursusAanICTSpecialisten_10","3"
"ICTCursusAanOverigPersoneel_11","3"
"VastBreedband_13","3"
"MobielBreedband_14","3"
"MobielNietBreedband_15","3"
"MinderDan2MegabitPerSeconde_16","3"
"k_2Tot10MegabitPerSeconde_17","3"
"k_10Tot30MegabitPerSeconde_18","3"
"k_30Tot100MegabitPerSeconde_19","3"
"k_100MegabitPerSecondeOfMeer_20","3"
"AantalBedrijvenMetWebsite_21","3"
"InfoOverBeveiligingEnPrivacy_23","3"
"BeschrijvingenVanProductenPrijslijst_24","3"
"VerwijzingNaarSocialeMedia_29","3"
"OnlineKlachtIndienen_30","3"
"SocialeMediaGebruikt_31","3"
"SocialeNetwerkenBijvFacebook_32","3"
"BlogsOfMicroblogsBijvTwitter_33","3"
"SitesDieMultimediaDelenBvYouTube_34","3"
"WikiSOmKennisTeDelen_35","3"
"AdverterenOpInternet_36","3"
"InHogeMate_38","3"
"Enigszins_39","3"
"InBeperkteMate_40","3"
"HelemaalNiet_41","3"
"InHogeMate_42","3"
"Enigszins_43","3"
"InBeperkteMate_44","3"
"HelemaalNiet_45","3"
"InHogeMate_46","3"
"Enigszins_47","3"
"InBeperkteMate_48","3"
"HelemaalNiet_49","3"
"BeveiligingsrisicoS_50","3"
"ProblemenMetToegangTotDataSoftware_51","3"
"MoeilijkhedenBijContractbeeindiging_52","3"
"OnzekerheidOverDeDataOpslag_53","3"
"OnzekerheidOverDeGeldendeWetgeving_54","3"
"HogeKostenVanCloudDiensten_55","3"
"OnvoldoendeKennisOverCloudDiensten_56","3"
"BeveiligingsrisicoS_57","3"
"OnzekerheidOverDeDataOpslag_58","3"
"OnzekerheidOverDeGeldendeWetgeving_59","3"
"HogeKostenVanCloudDiensten_60","3"
"OnvoldoendeKennisOverCloudDiensten_61","3"
"EMailAlsCloudDienst_62","3"
"OfficeSoftware_63","3"
"DatabaseHosting_64","3"
"BestandenOpslaanAlsCloudDienst_65","3"
"SoftwareVoorBoekhouding_66","3"
"SoftwareKlantinformatiebeheer_67","3"
"RekenkrachtVoorSoftwarebedrijf_68","3"
"GedeeldeServers_69","3"
"ServersUitsluitendVoorHetBedrijf_70","3"
"ERPSoftware_71","3"
"BetaalopdrachtenNaarBanken_74","3"
"UitwisselingMetOverheidsinstanties_75","3"
"TotaalBedrijvenMetSCM_76","3"
"ViaWebsites_77","3"
"ViaAutomatischeVerwerking_78","3"
"PersoonsherkenningOfToegangscontrole_79","3"
"ProductieEnDienstverlening_80","3"
"ProductherkenningNaProductie_81","3"
"EFactuur_82","3"
"ElektronischMaarGeenEFactuur_83","3"
"InPapierenVorm_84","3"
"EFactuur_85","3"
"ElektronischMaarGeenEFactuur_86","3"
"InPapierenVorm_87","3"
"ElektronischeFacturenVerzonden_88","3"
"ElektronischeFacturenOntvangen_89","3"
"VerkoopViaExterneNetwerken_90","3"
"Verkoopwaarde1VanDeTotaleOmzet_91","6"
"Verkoopwaarde1VanDeTotaleOmzet_92","3"
"Verkoopwaarde2VanDeTotaleOmzet_93","3"
"Verkoopwaarde5VanDeTotaleOmzet_94","3"
"Verkoopwaarde10VanDeTotaleOmzet_95","3"
"Verkoopwaarde25VanDeTotaleOmzet_96","3"
"Verkoopwaarde50VanDeTotaleOmzet_97","3"
"VerkoopViaEenWebsite_98","3"
"Verkoopwaarde1VanDeTotaleOmzet_99","3"
"Verkoopwaarde1VanDeTotaleOmzet_100","3"
"Verkoopwaarde2VanDeTotaleOmzet_101","3"
"Verkoopwaarde5VanDeTotaleOmzet_102","3"
"Verkoopwaarde10VanDeTotaleOmzet_103","3"
"Verkoopwaarde25VanDeTotaleOmzet_104","3"
"Verkoopwaarde50VanDeTotaleOmzet_105","3"
"NederlandseConsumenten_106","3"
"BuitenlandseConsumenten_107","3"
"Bedrijven_108","3"
"Overheden_109","3"
"KlantenInNederland_110","3"
"KlantenInAndereEULanden_111","3"
"KlantenInLandenBuitenDeEU_112","3"
"OnlineBetalingen_113","3"
"OfflineBetalingen_114","3"
"VerkoopViaEDI_115","3"
"Verkoopwaarde1VanDeTotaleOmzet_116","3"
"Verkoopwaarde1VanDeTotaleOmzet_117","3"
"Verkoopwaarde2VanDeTotaleOmzet_118","3"
"Verkoopwaarde5VanDeTotaleOmzet_119","3"
"Verkoopwaarde10VanDeTotaleOmzet_120","3"
"Verkoopwaarde25VanDeTotaleOmzet_121","3"
"Verkoopwaarde50VanDeTotaleOmzet_122","3"
"KlantenInNederland_123","3"
"KlantenInAndereEULanden_124","3"
"KlantenInLandenBuitenDeEU_125","3"
"InkoopViaExterneNetwerken_126","3"
"Inkoopwaarde1VanDeTotaleInkoop_127","3"
"Inkoopwaarde1VanDeTotaleInkoop_128","3"
"Inkoopwaarde2VanDeTotaleInkoop_129","3"
"Inkoopwaarde5VanDeTotaleInkoop_130","3"
"Inkoopwaarde10VanDeTotaleInkoop_131","3"
"Inkoopwaarde25VanDeTotaleInkoop_132","3"
"Inkoopwaarde50VanDeTotaleInkoop_133","3"
"InkoopViaEenWebsite_134","3"
"Inkoopwaarde1VanDeTotaleInkoop_135","6"
"Inkoopwaarde1VanDeTotaleInkoop_136","6"
"Inkoopwaarde2VanDeTotaleInkoop_137","3"
"Inkoopwaarde5VanDeTotaleInkoop_138","6"
"Inkoopwaarde10VanDeTotaleInkoop_139","6"
"Inkoopwaarde25VanDeTotaleInkoop_140","6"
"Inkoopwaarde50VanDeTotaleInkoop_141","6"
"AanbiedersInNederland_142","6"
"AanbiedersInAndereEULanden_143","6"
"AanbiedersInLandenBuitenDeEU_144","6"
"InkoopViaEDI_145","3"
"Inkoopwaarde1VanDeTotaleInkoop_146","3"
"Inkoopwaarde1VanDeTotaleInkoop_147","3"
"Inkoopwaarde2VanDeTotaleOmzet_148","3"
"Inkoopwaarde5VanDeTotaleInkoop_149","3"
"Inkoopwaarde10VanDeTotaleInkoop_150","3"
"Inkoopwaarde25VanDeTotaleInkoop_151","3"
"Inkoopwaarde50VanDeTotaleInkoop_152","3"
"AanbiedersInNederland_153","3"
"AanbiedersInAndereEULanden_154","3"
"AanbiedersInLandenBuitenDeEU_155","3"
"OverigeDoodsoorzaken_12","1"
"UitkSocVerzRechtstrDoorWerkgevers_28","1"
"TotaalKerkelijkeGezindte_2","2"
"ProtestantseKerkInNederland_4","2"
"NederlandsHervormd_5","2"
"Gereformeerd_6","2"
"Islam_7","2"
"OverigeGezindte_8","2"
"EenKeerPerWeekOfVaker_9","2"
"TweeTotDrieKeerPerMaand_10","2"
"EenKeerPerMaand_11","2"
"MinderDanEenKeerPerMaand_12","2"
"ZeldenOfNooit_13","2"
"JongerenInJeugdzorgPlus_1","2"
"KorterDan1Jaar_2","1"
"KorterDanEenHalfJaar_3","1"
"k_6Tot12Maanden_4","1"
"LangerDan1Jaar_5","1"
"k_1Tot5Jaar_6","1"
"k_1Tot2Jaar_7","3"
"k_2Tot5Jaar_8","1"
"k_5Tot10Jaar_9","1"
"k_10Tot20Jaar_10","1"
"k_20JaarOfLanger_11","1"
"LangerDan1JaarExacteDuurOnbekend_12","1"
"GemiddeldeAncienniteit_14","1"
"PositieWerkkring","1"
"GewensteArbeidsduur","1"
"Paren_1","1"
"BeidePartnersWerkzaam_2","1"
"BeidePartnersVoltijd_3","1"
"EenPartnerVoltijdEenDeeltijd_4","1"
"ManVoltijdPartnerDeeltijd_5","1"
"VrouwVoltijdPartnerDeeltijd_6","1"
